6.702695183621759497e+03 4.884150303167733000e+03 4.549349372413390569e+01
6.703274198219922255e+03 5.342212664412504637e+03 5.027643913875149195e+01
6.703853213345867516e+03 4.782127416167929368e+03 4.435803291657563108e+01
6.704432228988091083e+03 5.453539035563793732e+03 5.137165272427851193e+01
6.705011245135091485e+03 7.100981952773365265e+03 6.547128852278260069e+01
6.705590261775368162e+03 5.802845444693781246e+03 5.466583130945562630e+01
6.706169278897421464e+03 5.433062260661762593e+03 5.117196428437978994e+01
6.706748296489757195e+03 5.747351907058496181e+03 5.415588218391954456e+01
6.707327314540876614e+03 4.510345042960227147e+03 4.118073227882555898e+01
6.707906333039284618e+03 6.092740948627728358e+03 5.725599197191335321e+01
6.708485351973487013e+03 5.109886031846212063e+03 4.791026716588303458e+01
6.709064371331993243e+03 4.392054206194554354e+03 3.971853313321921775e+01
6.709643391103310023e+03 5.181993713668651253e+03 4.865697670148372111e+01
6.710222411275947707e+03 5.689737977295037126e+03 5.362131707963835225e+01
6.710801431838420285e+03 5.026540866103909138e+03 4.703242003303665797e+01
6.711380452779237203e+03 6.514539394136370902e+03 6.082801215062389844e+01
6.711959474086914270e+03 7.081707457799862823e+03 6.532392460546090263e+01
6.712538495749966387e+03 8.977152363073199012e+03 7.850261161982624003e+01
6.713117517756910274e+03 1.187865678592066433e+04 9.520590556252665237e+01
6.713696540096264471e+03 1.607015053070207614e+04 1.151332193537649431e+02
6.714275562756547515e+03 1.748776750125099352e+04 1.211332950485169988e+02
6.714854585726281584e+03 1.670161242804651192e+04 1.178436256065918428e+02
6.715433608993988855e+03 1.475329781911104328e+04 1.092648410385111930e+02
6.716012632548190595e+03 9.979829108917534541e+03 8.464831231027358172e+01
6.716591656377415347e+03 7.146824579421261660e+03 6.582045462833980309e+01
6.717170680470187108e+03 6.425113055153611640e+03 6.008844084525484419e+01
6.717749704815034420e+03 4.835390865571868744e+03 4.495440505258574859e+01
6.718328729400486736e+03 6.199639532490513375e+03 5.818201784529814091e+01
6.718907754215074419e+03 5.947877932560266345e+03 5.597665228128906278e+01
6.719486779247331469e+03 5.438868382853922412e+03 5.122866434833139948e+01
6.720065804485787339e+03 5.758802366144396728e+03 5.426149679288690209e+01
6.720644829918980577e+03 5.600482993668725612e+03 5.278248442171705790e+01
6.721223855535447001e+03 6.217909364673923847e+03 5.833881240421338532e+01
6.721802881323725160e+03 5.559398014533360765e+03 5.239184748215545540e+01
6.722381907272353601e+03 5.455738257630902808e+03 5.139305328243284521e+01
6.722960933369873601e+03 5.090272330987771056e+03 4.770513598186100523e+01
6.723539959604827345e+03 5.387775029240259755e+03 5.072753391699953340e+01
6.724118985965759748e+03 5.422526957747591950e+03 5.106892035091079407e+01
6.724698012441215724e+03 4.840027772768962677e+03 4.500594894932270051e+01
6.725277039019742006e+03 5.542380801379381410e+03 5.222919173641747648e+01
6.725856065689887146e+03 5.590358396701230049e+03 5.268648844591285041e+01
6.726435092440203334e+03 6.283716032613499920e+03 5.890011630441469492e+01
6.727014119259240942e+03 5.448591744302535517e+03 5.132347817873038309e+01
6.727593146135553070e+03 5.758991519827099182e+03 5.426323974743101530e+01
6.728172173057695545e+03 5.070247757307666689e+03 4.749479366591399554e+01
6.728751200014222377e+03 5.478113203334142781e+03 5.161027873780785313e+01
6.729330226993693941e+03 5.595905689586221342e+03 5.273910653060307396e+01
6.729909253984668794e+03 5.349584601763159299e+03 5.034969979873999080e+01
6.730488280975710040e+03 6.624168322675292075e+03 6.172257278123920088e+01
6.731067307955378055e+03 5.399634403914516952e+03 5.084429242279407646e+01
6.731646334912239581e+03 5.556180380082229021e+03 5.236113108157908158e+01
6.732225361834858631e+03 4.977964678788401216e+03 4.651314165747654528e+01
6.732804388711804677e+03 5.879707109180815678e+03 5.536438184646238625e+01
6.733383415531647188e+03 6.908382303855407372e+03 6.398351328205951205e+01
6.733962442282954726e+03 8.516333555675702883e+03 7.551053717022399780e+01
6.734541468954304037e+03 1.072909769817294182e+04 8.896406783771197979e+01
6.735120495534266411e+03 1.045888617666011851e+04 8.743222429242091209e+01
6.735699522011419504e+03 1.109914129950797906e+04 9.102004706419381819e+01
6.736278548374340971e+03 1.014879090467803690e+04 8.564051945626039242e+01
6.736857574611610289e+03 8.368355727871688941e+03 7.452424703364515324e+01
6.737436600711808751e+03 7.389270180907404210e+03 6.763710408472174151e+01
6.738015626663518560e+03 6.487124792702154082e+03 6.060224798439602978e+01
6.738594652455324649e+03 5.642553191929637251e+03 5.317951541702608154e+01
6.739173678075816497e+03 5.963921357751603864e+03 5.611977392872927339e+01
6.739752703513577217e+03 6.955553284551888282e+03 6.435107576887868674e+01
6.740331728757200835e+03 6.095739889947546544e+03 5.728217487148707221e+01
6.740910753795276833e+03 5.752707905570365256e+03 5.420530945977933612e+01
6.741489778616399235e+03 7.090974350367645457e+03 6.539481644922419434e+01
6.742068803209164798e+03 5.537584308236650031e+03 5.218325379177431245e+01
6.742647827562169368e+03 5.459095916014438444e+03 5.142570936870503573e+01
