# File generated by CMD 3.2 (http://stev.oapd.inaf.it/cmd) on Thu Mar 28 17:39:31 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR1 G, G_BP and G_RP (Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 1.0e4 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471132  2.11e+07  0.1631286442   0.163 -1.891  3.4460  4.278    0  0.000  0.545     0.00     0.00 -1 -2.94e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.498 11.127 13.332 9.718
0.01471132  2.11e+07  0.2984771430   0.298 -1.501  3.4880  4.318    0  0.000  0.545     0.00     0.00 -1  -5.1e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.522 9.699 11.365 8.417
0.01471132  2.11e+07  2.7409548759   2.741  1.777  4.0754  4.352    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 0.326 0.914 0.867 0.999
0.01471132  2.11e+07  0.0914952382   0.092 -2.271  3.4045  4.240    0  0.000  0.545     0.00     0.00 -1 -1.71e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.447 12.447 15.099 10.958
0.01471132  2.11e+07  0.1533369124   0.153 -1.933  3.4413  4.273    0  0.000  0.545     0.00     0.00 -1 -2.78e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.602 11.288 13.560 9.865
0.01471132  2.11e+07  0.1395014375   0.139 -1.994  3.4343  4.265    0  0.000  0.545     0.00     0.00 -1 -2.55e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.754 11.527 13.901 10.086
0.01471132  2.11e+07  0.1232792959   0.123 -2.077  3.4253  4.258    0  0.000  0.545     0.00     0.00 -1 -2.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.962 11.854 14.373 10.387
0.01471132  2.11e+07  0.3197632730   0.319 -1.458  3.4925  4.323    0  0.000  0.545     0.00     0.00 -1 -5.41e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.416 9.552 11.172 8.284
0.01471132  2.11e+07  0.0983852297   0.098 -2.224  3.4096  4.245    0  0.000  0.545     0.00     0.00 -1 -1.83e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.330 12.330 14.983 10.840
0.01471132  2.11e+07  0.2419928461   0.242 -1.636  3.4733  4.303    0  0.000  0.545     0.00     0.00 -1 -4.22e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.860 10.185 12.027 8.856
0.01471132  2.11e+07  0.0937725827   0.094 -2.255  3.4062  4.243    0  0.000  0.545     0.00     0.00 -1 -1.75e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.408 12.409 15.061 10.919
0.01471132  2.11e+07  0.1769393086   0.177 -1.839  3.4516  4.283    0  0.000  0.545     0.00     0.00 -1 -3.16e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.368 10.929 13.054 9.536
0.01471132  2.11e+07  0.1797862947   0.180 -1.828  3.4527  4.284    0  0.000  0.545     0.00     0.00 -1 -3.21e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.341 10.889 12.997 9.499
0.01471132  2.11e+07  1.9404411316   1.940  1.185  3.9662  4.358    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.742e-01 2.617e-03 7.147e-04 6.492e-03 -1.000 1.475e-02 1.808 1.874 1.884 1.857
0.01471132  2.11e+07  0.1323837936   0.132 -2.030  3.4303  4.262    0  0.000  0.545     0.00     0.00 -1 -2.42e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.846 11.668 14.099 10.215
0.01471132  2.11e+07  1.6867129803   1.686  0.931  3.9136  4.340    0  0.000  0.538     0.00     0.00 -1 -2.53e-26      0.00 7.109e-01 2.743e-01 2.618e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 2.442 2.370 2.441 2.244
0.01471132  2.11e+07  0.1734348983   0.173 -1.852  3.4502  4.281    0  0.000  0.545     0.00     0.00 -1 -3.11e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.401 10.979 13.124 9.581
0.01471132  2.11e+07  0.0934656635   0.093 -2.257  3.4060  4.242    0  0.000  0.545     0.00     0.00 -1 -1.74e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.414 12.414 15.066 10.924
0.01471132  2.11e+07  0.2122324556   0.212 -1.721  3.4643  4.295    0  0.000  0.545     0.00     0.00 -1 -3.73e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.072 10.489 12.439 9.134
0.01471132  2.11e+07  0.4867564142   0.487 -1.191  3.5224  4.358    0  0.000  0.545     0.00     0.00 -1 -7.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.748 8.658 10.028 7.474
0.01471132  2.11e+07  0.1166700572   0.117 -2.113  3.4214  4.255    0  0.000  0.545     0.00     0.00 -1 -2.14e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.052 11.998 14.585 10.520
0.01471132  2.11e+07  1.4185906649   1.419  0.585  3.8358  4.300    0  0.000  0.538     0.00     0.00 -1 -1.15e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.477e-02 3.306 3.174 3.364 2.855
0.01471132  2.11e+07  0.1202586591   0.120 -2.092  3.4236  4.257    0  0.000  0.545     0.00     0.00 -1 -2.21e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.001 11.916 14.464 10.444
0.01471132  2.11e+07  0.4234419763   0.423 -1.282  3.5116  4.344    0  0.000  0.545     0.00     0.00 -1 -6.88e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.974 8.961 10.416 7.746
0.01471132  2.11e+07  0.3442083895   0.344 -1.412  3.4974  4.329    0  0.000  0.545     0.00     0.00 -1 -5.75e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.301 9.397 10.972 8.143
0.01471132  2.11e+07  0.2947875261   0.295 -1.509  3.4871  4.317    0  0.000  0.545     0.00     0.00 -1 -5.04e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.543 9.729 11.406 8.444
0.01471132  2.11e+07  0.5504797697   0.550 -1.106  3.5329  4.368    0  0.000  0.545     0.00     0.00 -1 -8.79e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.535 8.372 9.664 7.219
0.01471132  2.11e+07  0.0967802927   0.097 -2.235  3.4084  4.244    0  0.000  0.545     0.00     0.00 -1  -1.8e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.357 12.358 15.010 10.868
0.01471132  2.11e+07  0.5884976387   0.588 -1.056  3.5395  4.374    0  0.000  0.545     0.00     0.00 -1 -9.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.411 8.204 9.449 7.070
0.01471132  2.11e+07  0.9924075007   0.993 -0.172  3.7123  4.408    0  0.000  0.538     0.00     0.00 -1  -5.3e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.199 5.133 5.585 4.522
0.01471132  2.11e+07  0.3546827435   0.355 -1.394  3.4994  4.331    0  0.000  0.545     0.00     0.00 -1  -5.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.254 9.334 10.890 8.085
0.01471132  2.11e+07  0.9815084338   0.982 -0.203  3.7070  4.413    0  0.000  0.538     0.00     0.00 -1 -4.92e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.278 5.224 5.691 4.601
0.01471132  2.11e+07  1.1865730286   1.186  0.332  3.7984  4.325    0  0.000  0.538     0.00     0.00 -1 -1.26e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.477e-02 3.939 3.797 4.055 3.389
0.01471132  2.11e+07  0.2192638218   0.219 -1.700  3.4665  4.296    0  0.000  0.545     0.00     0.00 -1 -3.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.019 10.414 12.337 9.065
0.01471132  2.11e+07  0.1877000332   0.188 -1.800  3.4558  4.286    0  0.000  0.545     0.00     0.00 -1 -3.34e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.270 10.782 12.846 9.401
0.01471132  2.11e+07  0.1794144362   0.179 -1.830  3.4526  4.284    0  0.000  0.545     0.00     0.00 -1 -3.21e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.344 10.894 13.005 9.504
0.01471132  2.11e+07  0.9623901844   0.962 -0.258  3.6976  4.422    0  0.000  0.538     0.00     0.00 -1 -4.34e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.415 5.386 5.878 4.740
0.01471132  2.11e+07  1.8816084862   1.881  1.130  3.9551  4.355    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.743e-01 2.617e-03 7.148e-04 6.492e-03 -1.000 1.476e-02 1.946 1.972 1.993 1.938
0.01471132  2.11e+07  0.1579214633   0.158 -1.913  3.4436  4.275    0  0.000  0.545     0.00     0.00 -1 -2.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.551 11.210 13.449 9.794
0.01471132  2.11e+07  1.2789129019   1.279  0.350  3.8086  4.382    0  0.000  0.538     0.00     0.00 -1 -9.69e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.152e-04 6.496e-03 -1.000 1.476e-02 3.896 3.758 3.996 3.374
0.01471132  2.11e+07  1.1612360477   1.161  0.314  3.7914  4.306    0  0.000  0.538     0.00     0.00 -1  -1.3e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.477e-02 3.985 3.841 4.114 3.417
0.01471132  2.11e+07  0.2126549482   0.213 -1.719  3.4645  4.295    0  0.000  0.545     0.00     0.00 -1 -3.74e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.068 10.484 12.433 9.129
0.01471132  2.11e+07  0.2669369578   0.267 -1.573  3.4800  4.309    0  0.000  0.545     0.00     0.00 -1 -4.61e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.703 9.961 11.723 8.652
0.01471132  2.11e+07  3.3303422928   3.328  2.105  4.1300  4.327    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.155e-04 6.498e-03 -1.000 1.477e-02 -0.492 0.395 0.329 0.509
0.01471132  2.11e+07  0.4394211173   0.439 -1.257  3.5144  4.348    0  0.000  0.545     0.00     0.00 -1 -7.11e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.913 8.881 10.313 7.673
0.01471132  2.11e+07  0.2045810372   0.205 -1.745  3.4619  4.293    0  0.000  0.545     0.00     0.00 -1 -3.59e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.132 10.575 12.556 9.213
0.01471132  2.11e+07  0.2698381841   0.270 -1.566  3.4808  4.310    0  0.000  0.545     0.00     0.00 -1 -4.66e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.685 9.935 11.688 8.629
0.01471132  2.11e+07  0.1288571060   0.128 -2.048  3.4284  4.260    0  0.000  0.545     0.00     0.00 -1 -2.35e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.891 11.740 14.204 10.282
0.01471132  2.11e+07  0.4663077295   0.466 -1.219  3.5190  4.354    0  0.000  0.545     0.00     0.00 -1 -7.48e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.818 8.753 10.149 7.558
0.01471132  2.11e+07  0.8468073010   0.847 -0.546  3.6497  4.462    0  0.000  0.538     0.00     0.00 -1 -2.29e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.134 6.288 6.945 5.507
0.01471132  2.11e+07  0.2142070532   0.214 -1.714  3.4650  4.295    0  0.000  0.545     0.00     0.00 -1 -3.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.056 10.466 12.409 9.113
0.01471132  2.11e+07  0.1822835803   0.182 -1.819  3.4538  4.285    0  0.000  0.545     0.00     0.00 -1 -3.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.317 10.853 12.947 9.467
0.01471132  2.11e+07  0.3103764057   0.310 -1.477  3.4905  4.320    0  0.000  0.545     0.00     0.00 -1 -5.27e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.462 9.614 11.252 8.341
0.01471132  2.11e+07  0.1071616113   0.107 -2.169  3.4155  4.251    0  0.000  0.545     0.00     0.00 -1 -1.98e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.192 12.189 14.839 10.700
0.01471132  2.11e+07  0.3685010970   0.368 -1.370  3.5019  4.334    0  0.000  0.545     0.00     0.00 -1 -6.09e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.196 9.257 10.792 8.015
0.01471132  2.11e+07  0.3608784974   0.361 -1.383  3.5005  4.332    0  0.000  0.545     0.00     0.00 -1 -5.98e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.228 9.299 10.846 8.054
0.01471132  2.11e+07  0.3725728095   0.372 -1.364  3.5026  4.335    0  0.000  0.545     0.00     0.00 -1 -6.15e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.179 9.234 10.764 7.994
0.01471132  2.11e+07  0.1170635149   0.117 -2.111  3.4217  4.255    0  0.000  0.545     0.00     0.00 -1 -2.15e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.047 11.989 14.571 10.511
0.01471132  2.11e+07  0.5613690019   0.561 -1.093  3.5348  4.371    0  0.000  0.545     0.00     0.00 -1 -8.94e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.502 8.327 9.604 7.179
0.01471132  2.11e+07  0.1472388655   0.147 -1.959  3.4382  4.269    0  0.000  0.545     0.00     0.00 -1 -2.67e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.669 11.393 13.709 9.962
0.01471132  2.11e+07  0.1575053781   0.157 -1.914  3.4434  4.275    0  0.000  0.545     0.00     0.00 -1 -2.85e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.556 11.217 13.459 9.800
0.01471132  2.11e+07  1.4708089828   1.471  0.671  3.8505  4.289    0  0.000  0.538     0.00     0.00 -1 -1.13e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.150e-04 6.495e-03 -1.000 1.476e-02 3.093 2.966 3.132 2.682
0.01471132  2.11e+07  0.1736990064   0.173 -1.851  3.4503  4.282    0  0.000  0.545     0.00     0.00 -1 -3.11e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.398 10.975 13.119 9.578
0.01471132  2.11e+07  1.3635385036   1.364  0.487  3.8232  4.330    0  0.000  0.538     0.00     0.00 -1 -1.08e-13      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.477e-02 3.552 3.417 3.628 3.068
0.01471132  2.11e+07  0.1447680444   0.144 -1.970  3.4370  4.268    0  0.000  0.545     0.00     0.00 -1 -2.63e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.696 11.435 13.770 10.001
0.01471132  2.11e+07  0.2328841388   0.233 -1.660  3.4707  4.300    0  0.000  0.545     0.00     0.00 -1 -4.08e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.920 10.272 12.144 8.935
0.01471132  2.11e+07  0.2260002792   0.226 -1.680  3.4686  4.298    0  0.000  0.545     0.00     0.00 -1 -3.97e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.970 10.343 12.241 9.000
0.01471132  2.11e+07  0.1591118574   0.159 -1.907  3.4442  4.276    0  0.000  0.545     0.00     0.00 -1 -2.88e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.538 11.189 13.420 9.775
0.01471132  2.11e+07  0.1605738550   0.161 -1.901  3.4449  4.276    0  0.000  0.545     0.00     0.00 -1  -2.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.523 11.166 13.386 9.753
0.01471132  2.11e+07  0.6490898132   0.649 -0.973  3.5515  4.382    0  0.000  0.545     0.00     0.00 -1 -1.08e-14      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.203 7.916 9.079 6.819
0.01471132  2.11e+07  0.1905689985   0.190 -1.790  3.4569  4.287    0  0.000  0.545     0.00     0.00 -1 -3.38e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.245 10.745 12.793 9.368
0.01471132  2.11e+07  0.1080522686   0.108 -2.163  3.4161  4.251    0  0.000  0.545     0.00     0.00 -1 -1.99e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.178 12.171 14.816 10.683
0.01471132  2.11e+07  0.3968345225   0.397 -1.323  3.5070  4.339    0  0.000  0.545     0.00     0.00 -1 -6.51e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.077 9.099 10.592 7.871
0.01471132  2.11e+07  0.5836357474   0.583 -1.063  3.5386  4.373    0  0.000  0.545     0.00     0.00 -1 -9.37e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.427 8.226 9.477 7.090
0.01471132  2.11e+07  0.2896943986   0.289 -1.520  3.4858  4.315    0  0.000  0.545     0.00     0.00 -1 -4.96e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.571 9.770 11.463 8.481
0.01471132  2.11e+07  0.1624526083   0.162 -1.894  3.4457  4.277    0  0.000  0.545     0.00     0.00 -1 -2.93e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.505 11.137 13.346 9.727
0.01471132  2.11e+07  0.2192433774   0.219 -1.700  3.4665  4.296    0  0.000  0.545     0.00     0.00 -1 -3.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.019 10.414 12.337 9.065
0.01471132  2.11e+07  0.1252723038   0.125 -2.067  3.4264  4.259    0  0.000  0.545     0.00     0.00 -1 -2.29e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.937 11.813 14.312 10.349
0.01471132  2.11e+07  0.1391735226   0.139 -1.995  3.4341  4.265    0  0.000  0.545     0.00     0.00 -1 -2.54e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.759 11.534 13.910 10.092
0.01471132  2.11e+07  1.7730262280   1.772  1.023  3.9331  4.348    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.148e-04 6.493e-03 -1.000 1.476e-02 2.212 2.176 2.221 2.098
0.01471132  2.11e+07  1.6493469477   1.649  0.890  3.9046  4.336    0  0.000  0.538     0.00     0.00 -1 -3.74e-14      0.00 7.109e-01 2.743e-01 2.619e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 2.546 2.462 2.546 2.313
0.01471132  2.11e+07  0.1453883648   0.145 -1.968  3.4373  4.268    0  0.000  0.545     0.00     0.00 -1 -2.64e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.689 11.425 13.754 9.991
0.01471132  2.11e+07  0.1214100793   0.121 -2.086  3.4242  4.257    0  0.000  0.545     0.00     0.00 -1 -2.23e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.986 11.893 14.429 10.422
0.01471132  2.11e+07  0.8673635721   0.867 -0.500  3.6570  4.455    0  0.000  0.538     0.00     0.00 -1 -2.53e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.019 6.138 6.765 5.380
0.01471132  2.11e+07  0.5996611118   0.600 -1.041  3.5414  4.374    0  0.000  0.545     0.00     0.00 -1 -9.72e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 7.372 8.153 9.385 7.025
0.01471132  2.11e+07  0.2221338004   0.222 -1.691  3.4674  4.297    0  0.000  0.545     0.00     0.00 -1  -3.9e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.998 10.384 12.296 9.037
0.01471132  2.11e+07  0.7670072913   0.767 -0.689  3.6303  4.485    0  0.000  0.538     0.00     0.00 -1  -1.7e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.493 6.747 7.492 5.901
0.01471132  2.11e+07  0.1748732179   0.175 -1.847  3.4508  4.282    0  0.000  0.545     0.00     0.00 -1 -3.13e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.387 10.959 13.095 9.563
0.01471132  2.11e+07  0.1234270260   0.123 -2.076  3.4254  4.258    0  0.000  0.545     0.00     0.00 -1 -2.26e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.960 11.851 14.368 10.384
0.01471132  2.11e+07  0.1753931195   0.175 -1.845  3.4510  4.282    0  0.000  0.545     0.00     0.00 -1 -3.14e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.382 10.951 13.085 9.556
0.01471132  2.11e+07  0.9232516885   0.923 -0.364  3.6794  4.437    0  0.000  0.538     0.00     0.00 -1 -3.41e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 5.680 5.707 6.253 5.014
0.01471132  2.11e+07  0.1281129867   0.128 -2.052  3.4280  4.260    0  0.000  0.545     0.00     0.00 -1 -2.34e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.900 11.755 14.226 10.296
0.01471132  2.11e+07  0.0904784054   0.091 -2.278  3.4037  4.239    0  0.000  0.545     0.00     0.00 -1 -1.69e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.464 12.465 15.116 10.975
0.01471132  2.11e+07  0.8082271218   0.808 -0.623  3.6386  4.475    0  0.000  0.538     0.00     0.00 -1 -1.93e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.498e-03 -1.000 1.477e-02 6.328 6.539 7.244 5.722
0.01471132  2.11e+07  0.3020695746   0.302 -1.493  3.4888  4.318    0  0.000  0.545     0.00     0.00 -1 -5.15e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.503 9.672 11.328 8.393
0.01471132  2.11e+07  0.1635404974   0.164 -1.890  3.4462  4.278    0  0.000  0.545     0.00     0.00 -1 -2.95e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.494 11.121 13.323 9.712
0.01471132  2.11e+07  0.2843779624   0.284 -1.532  3.4845  4.314    0  0.000  0.545     0.00     0.00 -1 -4.88e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.601 9.813 11.522 8.520
0.01471132  2.11e+07  0.1599259228   0.160 -1.904  3.4446  4.276    0  0.000  0.545     0.00     0.00 -1 -2.89e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 9.529 11.175 13.400 9.762
0.01471132  2.11e+07  0.2577541769   0.258 -1.596  3.4776  4.307    0  0.000  0.545     0.00     0.00 -1 -4.47e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 8.759 10.041 11.832 8.725
0.01471132  2.11e+07  0.1134302840   0.113 -2.132  3.4194  4.254    0  0.000  0.545     0.00     0.00 -1 -2.08e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.497e-03 -1.000 1.477e-02 10.099 12.069 14.685 10.586
